week	name	t	a	sck	int	ff
4	S. Moore	2	0	0.0	0	0
4	K. Tandy	2	0	0.0	0	0
4	B. Carter	1	0	0.0	0	0
4	T. Jennings	1	1	0.0	0	0
4	T. McDaniel	1	0	0.0	0	0
4	H. Melton	1	0	0.0	0	0
4	J. Smith	1	1	0.0	0	0
4	T. Fatinikun	0	1	0.0	0	0
4	G. Johnson	0	1	0.0	0	0
5	L. David	8	2	1.0	0	0
5	A. Verner	4	1	0.5	0	0
5	K. Alexander	3	2	1.0	0	0
5	T. Jennings	3	0	0.0	0	0
5	G. Johnson	3	1	0.0	0	1
5	D. Lansanah	3	3	0.0	0	0
5	C. McDonald	3	0	0.0	0	0
5	C. Conte	2	1	0.0	0	0
5	H. Jones	2	0	2.0	0	0
5	B. McDougald	2	1	0.0	1	0
5	M. Wright	2	0	0.0	0	0
5	M. Jenkins	1	0	0.0	0	0
5	G. McCoy	1	2	1.5	0	0
5	S. Moore	1	0	0.0	0	0
7	L. David	6	3	0.0	0	0
7	B. McDougald	6	3	0.0	0	0
7	K. Alexander	5	1	0.0	0	0
7	C. Conte	5	0	0.0	0	0
7	M. Jenkins	4	1	0.0	0	0
7	C. McDonald	4	2	0.0	0	0
7	J. Banks	3	0	0.0	0	0
7	J. Adjei-Barimah	2	0	0.0	0	0
7	W. Gholston	2	0	0.0	0	0
7	G. Johnson	2	1	0.0	0	0
7	J. Smith	2	0	1.0	0	1
7	G. McCoy	1	1	0.0	0	0
7	A. Verner	1	3	0.0	0	0
8	K. Alexander	6	5	0.0	1	1
8	B. McDougald	6	2	0.0	0	0
8	J. Banks	5	2	0.0	0	0
8	C. Conte	5	4	0.0	0	0
8	M. Jenkins	4	0	0.0	0	0
8	H. Melton	4	0	0.0	0	0
8	A. Verner	4	1	0.0	0	0
8	J. Adjei-Barimah	3	0	0.0	0	0
8	L. David	3	2	0.0	0	0
8	W. Gholston	3	2	0.0	0	0
8	D. Lansanah	3	1	0.0	0	0
8	B. Carter	1	0	0.0	0	0
8	G. Johnson	1	0	0.0	0	0
8	H. Jones	1	0	1.0	0	1
8	G. McCoy	1	0	0.0	0	0
8	J. Shirley	1	0	0.0	0	0
8	A. Spence	1	1	0.0	0	0
9	A. Verner	8	0	0.0	1	0
9	K. Tandy	7	1	0.0	0	0
9	L. David	6	5	0.0	0	0
9	K. Alexander	5	5	0.0	0	0	
9	C. Conte	5	3	0.0	0	0
9	J. Adjei-Barimah	4	2	0.0	0	0
9	W. Gholston	3	4	0.0	0	0
9	D. Lansanah	3	1	0.0	0	0
9	B. McDougald	3	0	0.0	0	0	
9	S. Moore	3	0	0.0	1	1
9	H. Melton	2	0	0.0	0	0
9	A. Spence	2	1	0.0	0	0
9	B. Carter	1	0	0.0	0	0
9	G. Johnson	1	2	0.0	0	0
9	G. McCoy	1	0	0.0	0	0
10	J. Adjei-Barimah	6	0	0.0	0	0
10	L. David	5	7	1.0	0	0
10	B. McDougald	5	0	0.0	1	0	
10	K. Alexander	4	0	1.0	0	0	
10	C. Conte	4	1	0.0	0	0
10	S. Moore	4	0	0.0	0	0
10	G. Johnson	3	1	0.0	0	1
10	A. Verner	3	0	0.0	0	0
10	W. Gholston	2	0	1.0	0	0
10	H. Jones	2	1	0.0	0	0
10	D. Lansanah	2	1	0.0	0	0
10	G. McCoy	1	0	0.0	0	0
10	A. Spence	1	1	0.0	0	0
10	T. McDaniel	0	1	0.0	0	0
11	K. Alexander	8	2	0.0	0	0	
11	C. Conte	7	3	0.0	1	0
11	L. David	6	0	0.0	2	0
11	W. Gholston	5	0	0.0	0	1
11	B. Carter	4	0	0.0	0	0
11	B. McDougald	4	1	0.0	0	0	
11	S. Moore	4	2	0.0	0	0
11	J. Adjei-Barimah	2	1	0.0	0	0
11	G. McCoy	2	1	1.5	0	0
11	H. Melton	2	0	0.0	0	0
11	H. Jones	1	1	0.5	0	0
11	J. Smith	1	2	1.0	0	0
11	A. Spence	1	0	0.0	0	0
11	A. Verner	1	1	0.0	0	0
11	M. Wright	0	2	0.0	0	0
12	K. Alexander	7	3	0.0	0	0	
12	J. Adjei-Barimah	6	3	0.0	0	0
12	B. McDougald	5	1	0.0	0	0	
12	L. David	4	3	0.0	0	0
12	D. Lansanah	4	0	0.0	0	0
12	W. Gholston	3	1	0.0	0	0
12	H. Jones	3	0	1.0	0	0
12	S. Moore	3	0	0.0	0	1
12	A. Spence	3	0	1.0	0	0
12	G. McCoy	2	0	1.0	0	0
12	B. Carter	1	0	0.0	0	0
12	A. Verner	1	0	0.0	0	0
12	C. Conte	0	1	0.0	0	0
12	T. McDaniel	0	2	0.0	0	0
13	K. Alexander	6	4	1.0	0	1	
13	L. David	6	5	0.0	1	0
13	S. Moore	5	0	0.0	0	0
13	J. Adjei-Barimah	3	1	0.0	0	0
13	C. Conte	3	1	0.0	0	0
13	B. McDougald	3	0	0.0	0	0	
13	A. Verner	3	2	0.0	0	0
13	M. Wright	3	1	0.0	0	0
13	W. Gholston	2	1	2.0	0	0
13	H. Melton	2	1	0.0	0	0
13	K. Tandy	2	0	0.0	0	0
13	J. Banks	1	0	0.0	0	0
13	K. Brown	1	0	0.0	0	0
13	D. Lansanah	1	1	0.0	0	0
13	T. McDaniel	1	0	0.0	0	0
13	J. Shirley	1	0	0.0	0	0
14	L. David	10	3	0.0	0	0
14	B. Carter	6	2	1.0	0	0
14	M. Wright	6	2	0.0	0	0
14	J. Adjei-Barimah	5	0	0.0	0	0
14	W. Gholston	5	0	0.0	0	0
14	B. McDougald	5	0	0.0	0	0	
14	C. Conte	4	1	0.0	0	0
14	A. Verner	4	0	0.0	0	0
14	T. McDaniel	3	1	0.0	0	0
14	H. Melton	3	2	1.0	0	0
14	D. Lansanah	2	3	0.0	0	0
14	G. McCoy	2	1	0.0	0	0
14	S. Moore	2	0	0.0	0	0
14	K. Tandy	2	0	0.0	0	0
14	K. Brown	1	0	0.0	0	0
15	W. Gholston	7	4	0.0	0	0
15	L. David	6	2	0.0	0	0
15	D. Lansanah	3	5	0.0	0	0
15	C. Conte	2	2	0.0	0	0
15	O. Lemon	2	0	0.0	0	0
15	T. McDaniel	2	3	0.0	0	0
15	J. Smith	2	1	1.0	0	0
15	M. Wright	2	3	0.0	0	0
15	J. Keyes	1	0	0.0	0	0
15	B. McDougald	1	0	0.0	0	0
15	S. Moore	1	0	0.0	0	0
15	K. Tandy	1	0	0.0	0	0
15	J. George	0	1	0.0	0	0
15	H. Jones	0	1	0.5	0	0
15	G. McCoy	0	1	0.5	0	0
15	H. Melton	0	1	0.0	0	0
16	B. McDougald	10	2	0.0	0	0
16	L. David	8	1	0.0	0	0
16	K. Tandy	7	3	0.0	0	0
16	B. Carter	4	4	0.0	0	0
16	G. McCoy	4	0	1.0	0	0
16	S. Moore	4	1	0.0	0	0
16	A. Verner	4	1	0.0	0	0
16	J. Banks	3	0	0.0	0	0
16	W. Gholston	3	2	0.0	0	0
16	T. McDaniel	3	1	0.0	0	0
16	H. Melton	2	2	0.0	0	0
16	M. Wright	2	0	0.0	0	0
16	D. Bowers	1	0	0.0	0	0
16	M. Jenkins	1	0	0.0	0	0
16	G. Johnson	1	0	0.0	0	0
16	J. Smith	0	1	0.0	0	0
17	B. Carter	5	7	1.0	0	0
17	L. David	4	8	1.0	0	1
17	W. Gholston	3	0	0.0	0	0
17	K. Tandy	3	8	1.0	0	0
17	J. Adjei-Barimah	2	0	0.0	0	0
17	J. Banks	2	1	0.0	0	0
17	B. McDougald	2	3	0.0	0	0	
17	J. Keyes	1	3	0.0	0	0
17	G. McCoy	1	1	0.0	0	0
17	T. McDaniel	1	3	1.0	0	0
17	A. Verner	1	2	0.0	0	1
17	D. Bowers	0	2	0.0	0	0
17	G. Johnson	0	1	0.0	0	0
17	H. Jones	0	2	0.0	0	0
17	D. Lansanah	0	1	0.0	0	0
17	H. Melton	0	2	0.0	0	0
17	S. Moore	0	1	0.0	0	0
17	J. Smith	0	1	0.0	0	0
